

"Alarm Records -- Current Alarms"
"Save Time: 16/07/2024 18:34:07"
"Username: jzambrano"
"Alarm status = Acknowledged and uncleared,Unacknowledged and uncleared."

" ","Severity","Alarm Source","Name","Last Occurred (NT)","MO Name","Location Information","Occurrence Times","First Occurred (NT)","Cleared On (NT)","Acknowledged On (ST)","RRU Name","Alarm ID","Cleared By","Acknowledged By","BBU Name","NE Type","Clearance Status","Acknowledgement Status","eNodeB ID","User Label","Log Serial Number"
"Root alarm","Major","L_GUA11271_MUCHO_LOTE_4","SCTP Link Fault","15/07/2024 20:08:39","Link No.=70079","Link No.=70079, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51281, Peer IP Address=10.52.59.222, Service Type=X2-AP","1","15/07/2024 20:08:39","		-","		-","		-","25888","		-","		-","L_GUA11271_MUCHO_LOTE_4","BTS3900 LTE","Uncleared","Unacknowledged","11271","		-","240628990"
"Root alarm","Major","L_GUA11378_PLAYAS_ESTE","SCTP Link Fault","15/07/2024 20:08:16","Link No.=70615","Link No.=70615, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22554, Peer IP Address=10.66.18.254, Service Type=X2-AP","1","15/07/2024 20:08:16","		-","		-","		-","25888","		-","		-","L_GUA11378_PLAYAS_ESTE","BTS3900 LTE","Uncleared","Unacknowledged","11378","		-","240628961"
"Root alarm","Major","PIC_UIO_CALDERON_BELLAVISTA_UL","SCTP Link Fault","15/07/2024 20:07:31","Link No.=70090","Link No.=70090, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44395, Peer IP Address=10.52.28.129, Service Type=X2-AP","1","15/07/2024 20:07:31","		-","		-","		-","25888","		-","		-","PIC_UIO_CALDERON_BELLAVISTA_UL","BTS3900","Uncleared","Unacknowledged","44360","		-","240628891"
"Root alarm","Major","IMB_IBA_QUIROGA_UL","SCTP Link Fault","15/07/2024 20:07:09","Link No.=70041","Link No.=70041, Description=eNodeB:MCC_740 MNC_02 eNodeBId_43306, Peer IP Address=10.41.95.149, Service Type=X2-AP","1","15/07/2024 20:07:09","		-","		-","		-","25888","		-","		-","IMB_IBA_QUIROGA_UL","BTS3900","Uncleared","Unacknowledged","44737","		-","240628831"
"Root alarm","Major","L_GUA11183_UNION_Y_PROGRESO","SCTP Link Fault","15/07/2024 20:06:55","Link No.=72666","Link No.=72666, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22202, Peer IP Address=10.66.18.182, Service Type=X2-AP","1","15/07/2024 20:06:55","		-","		-","		-","25888","		-","		-","L_GUA11183_UNION_Y_PROGRESO","BTS3900 LTE","Uncleared","Unacknowledged","11183","		-","240628796"
"Root alarm","Major","L_GUA11016_PUNTILLA","SCTP Link Fault","15/07/2024 20:06:08","Link No.=79707","Link No.=79707, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22202, Peer IP Address=10.66.18.182, Service Type=X2-AP","1","15/07/2024 20:06:08","		-","		-","		-","25888","		-","		-","L_GUA11016_PUNTILLA","BTS3900 LTE","Uncleared","Unacknowledged","11016","		-","240628711"
"Root alarm","Major","L_GUA11108_VILLA_CLUB","SCTP Link Fault","15/07/2024 20:05:51","Link No.=71421","Link No.=71421, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22202, Peer IP Address=10.66.18.182, Service Type=X2-AP","1","15/07/2024 20:05:51","		-","		-","		-","25888","		-","		-","L_GUA11108_VILLA_CLUB","BTS3900 LTE","Uncleared","Unacknowledged","11108","		-","240628676"
"Root alarm","Major","L_GUA11172_PASCUALES_SUR","SCTP Link Fault","15/07/2024 20:05:42","Link No.=74933","Link No.=74933, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51160, Peer IP Address=10.52.59.110, Service Type=X2-AP","1","15/07/2024 20:05:42","		-","		-","		-","25888","		-","		-","L_GUA11172_PASCUALES_SUR","BTS3900 LTE","Uncleared","Unacknowledged","11172","		-","240628661"
"Root alarm","Major","L_GUA11672_GUA_GYE_AQUA_SPRINGS","SCTP Link Fault","15/07/2024 20:05:23","Link No.=71262","Link No.=71262, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11171, Peer IP Address=10.52.27.49, Service Type=X2-AP","1","15/07/2024 20:05:23","		-","		-","		-","25888","		-","		-","L_GUA11672_GUA_GYE_AQUA_SPRINGS","BTS3900 LTE","Uncleared","Unacknowledged","11672","		-","240628624"
"Root alarm","Major","L_GUA11171_PASCUALES_NORTE","SCTP Link Fault","15/07/2024 20:05:23","Link No.=71550","Link No.=71550, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11672, Peer IP Address=10.52.28.65, Service Type=X2-AP","1","15/07/2024 20:05:23","		-","		-","		-","25888","		-","		-","L_GUA11171_PASCUALES_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11171","		-","240628623"
"Root alarm","Major","L_GUA11014_PUERTO_AZUL","SCTP Link Fault","15/07/2024 20:05:13","Link No.=70427","Link No.=70427, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22201, Peer IP Address=10.66.17.134, Service Type=X2-AP","1","15/07/2024 20:05:13","		-","		-","		-","25888","		-","		-","L_GUA11014_PUERTO_AZUL","BTS3900 LTE","Uncleared","Unacknowledged","11014","		-","240628581"
"Root alarm","Major","L_GUA11121_ALAMEDA_REAL","SCTP Link Fault","15/07/2024 20:05:12","Link No.=73524","Link No.=73524, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22201, Peer IP Address=10.66.17.134, Service Type=X2-AP","1","15/07/2024 20:05:12","		-","		-","		-","25888","		-","		-","L_GUA11121_ALAMEDA_REAL","BTS3900 LTE","Uncleared","Unacknowledged","11121","		-","240628579"
"Root alarm","Major","L_GUA11338_GUA_GYE_PERIMETRAL","SCTP Link Fault","15/07/2024 20:04:41","Link No.=71297","Link No.=71297, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51085, Peer IP Address=10.52.56.230, Service Type=X2-AP","1","15/07/2024 20:04:41","		-","		-","		-","25888","		-","		-","L_GUA11338_GUA_GYE_PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11338","		-","240628518"
"Root alarm","Major","L_GUA11002_CENTRAL_KENNEDY","SCTP Link Fault","15/07/2024 20:04:15","Link No.=71994","Link No.=71994, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51252, Peer IP Address=10.52.58.50, Service Type=X2-AP","1","15/07/2024 20:04:15","		-","		-","		-","25888","		-","		-","L_GUA11002_CENTRAL_KENNEDY","BTS3900 LTE","Uncleared","Unacknowledged","11002","		-","240628467"
"Root alarm","Major","PIC_UIO_ALANGASI_CENTRAL_UL","SCTP Link Fault","15/07/2024 20:03:59","Link No.=70127","Link No.=70127, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43909, Peer IP Address=10.41.100.13, Service Type=X2-AP","1","15/07/2024 20:03:59","		-","		-","		-","25888","		-","		-","PIC_UIO_ALANGASI_CENTRAL_UL","BTS3900","Uncleared","Unacknowledged","44279","		-","240628431"
"Root alarm","Major","PIC_CHI_EL_TINGO_UL","SCTP Link Fault","15/07/2024 20:03:57","Link No.=70148","Link No.=70148, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44430, Peer IP Address=10.52.28.117, Service Type=X2-AP","1","15/07/2024 20:03:57","		-","		-","		-","25888","		-","		-","PIC_CHI_EL_TINGO_UL","BTS3900","Uncleared","Unacknowledged","44214","		-","240628424"
"Root alarm","Major","PIC_CHI_EL_TINGO_UL","SCTP Link Fault","15/07/2024 20:03:56","Link No.=70147","Link No.=70147, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44417, Peer IP Address=10.52.28.241, Service Type=X2-AP","1","15/07/2024 20:03:56","		-","		-","		-","25888","		-","		-","PIC_CHI_EL_TINGO_UL","BTS3900","Uncleared","Unacknowledged","44214","		-","240628418"
"Root alarm","Major","L_GUA11074_FORTIN_SUR","SCTP Link Fault","15/07/2024 20:03:38","Link No.=71334","Link No.=71334, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11720, Peer IP Address=10.52.28.45, Service Type=X2-AP","1","15/07/2024 20:03:38","		-","		-","		-","25888","		-","		-","L_GUA11074_FORTIN_SUR","BTS3900 LTE","Uncleared","Unacknowledged","11074","		-","240628390"
"Root alarm","Major","L_GUA11144_ESTATAL","SCTP Link Fault","15/07/2024 20:02:59","Link No.=70722","Link No.=70722, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11682, Peer IP Address=10.52.28.29, Service Type=X2-AP","1","15/07/2024 20:02:59","		-","		-","		-","25888","		-","		-","L_GUA11144_ESTATAL","BTS3900 LTE","Uncleared","Unacknowledged","11144","		-","240628328"
"Root alarm","Major","L_GUA11193_AYACUCHO_NORTE","SCTP Link Fault","15/07/2024 20:02:48","Link No.=72377","Link No.=72377, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51302, Peer IP Address=10.52.58.146, Service Type=X2-AP","1","15/07/2024 20:02:48","		-","		-","		-","25888","		-","		-","L_GUA11193_AYACUCHO_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11193","		-","240628305"
"Root alarm","Major","L_GUA11014_PUERTO_AZUL","SCTP Link Fault","15/07/2024 20:02:40","Link No.=70417","Link No.=70417, Description=eNodeB:MCC_740 MNC_02 eNodeBId_11676, Peer IP Address=10.52.27.89, Service Type=X2-AP","1","15/07/2024 20:02:40","		-","		-","		-","25888","		-","		-","L_GUA11014_PUERTO_AZUL","BTS3900 LTE","Uncleared","Unacknowledged","11014","		-","240628295"
"Root alarm","Major","L_GUA11168_MONTEBELLO_NORTE","SCTP Link Fault","15/07/2024 20:02:25","Link No.=71226","Link No.=71226, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11720, Peer IP Address=10.52.28.45, Service Type=X2-AP","1","15/07/2024 20:02:25","		-","		-","		-","25888","		-","		-","L_GUA11168_MONTEBELLO_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11168","		-","240628272"
"Root alarm","Major","L_GUA11172_PASCUALES_SUR","SCTP Link Fault","15/07/2024 20:01:38","Link No.=74932","Link No.=74932, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51669, Peer IP Address=10.52.60.22, Service Type=X2-AP","1","15/07/2024 20:01:38","		-","		-","		-","25888","		-","		-","L_GUA11172_PASCUALES_SUR","BTS3900 LTE","Uncleared","Unacknowledged","11172","		-","240628102"
"Root alarm","Major","PI_UIO_LA_PRADERA_UL","SCTP Link Fault","15/07/2024 20:01:16","Link No.=70342","Link No.=70342, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43215, Peer IP Address=10.69.4.121, Service Type=X2-AP","1","15/07/2024 20:01:16","		-","		-","		-","25888","		-","		-","PI_UIO_LA_PRADERA_UL","BTS3900","Uncleared","Unacknowledged","44144","		-","240628063"
"		-","Major","SMALL_UIO_REPUBLICAL21","SCTP Link Fault","15/07/2024 20:01:07","Link No.=70069","Link No.=70069, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44144, Peer IP Address=10.41.86.217, Service Type=X2-AP","1","15/07/2024 20:01:07","		-","		-","		-","25888","		-","		-","SMALL_UIO_REPUBLICAL21","BTS3202E","Uncleared","Unacknowledged","43215","		-","240628035"
"Root alarm","Major","PIC_CHI_PASAJE_SAN_BLAS_UL","SCTP Link Fault","15/07/2024 20:01:01","Link No.=70277","Link No.=70277, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44417, Peer IP Address=10.52.28.241, Service Type=X2-AP","1","15/07/2024 20:01:01","		-","		-","		-","25888","		-","		-","PIC_CHI_PASAJE_SAN_BLAS_UL","BTS3900","Uncleared","Unacknowledged","43561","		-","240628021"
"Root alarm","Major","L_GUA11025_TANCA_MARENGO","SCTP Link Fault","15/07/2024 20:00:41","Link No.=72565","Link No.=72565, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11059, Peer IP Address=10.52.28.69, Service Type=X2-AP","1","15/07/2024 20:00:41","		-","		-","		-","25888","		-","		-","L_GUA11025_TANCA_MARENGO","BTS3900 LTE","Uncleared","Unacknowledged","11025","		-","240627883"
"Root alarm","Major","L_GUA11025_TANCA_MARENGO","SCTP Link Fault","15/07/2024 20:00:40","Link No.=72564","Link No.=72564, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11721, Peer IP Address=10.52.28.49, Service Type=X2-AP","1","15/07/2024 20:00:40","		-","		-","		-","25888","		-","		-","L_GUA11025_TANCA_MARENGO","BTS3900 LTE","Uncleared","Unacknowledged","11025","		-","240627875"
"Root alarm","Major","L_GUA11338_GUA_GYE_PERIMETRAL","SCTP Link Fault","15/07/2024 20:00:19","Link No.=71294","Link No.=71294, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51062, Peer IP Address=10.52.56.162, Service Type=X2-AP","1","15/07/2024 20:00:19","		-","		-","		-","25888","		-","		-","L_GUA11338_GUA_GYE_PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11338","		-","240627830"
"Root alarm","Major","L_GUA11376_MILAGRO_SUR","SCTP Link Fault","15/07/2024 20:00:15","Link No.=70215","Link No.=70215, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22202, Peer IP Address=10.66.18.182, Service Type=X2-AP","1","15/07/2024 20:00:15","		-","		-","		-","25888","		-","		-","L_GUA11376_MILAGRO_SUR","BTS3900 LTE","Uncleared","Unacknowledged","11376","		-","240627822"
"Root alarm","Major","ESM_ESM_ESME_SANTA_VAINAS_UL","SCTP Link Fault","15/07/2024 19:59:32","Link No.=70008","Link No.=70008, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44630, Peer IP Address=10.41.99.141, Service Type=X2-AP","1","15/07/2024 19:59:32","		-","		-","		-","25888","		-","		-","ESM_ESM_ESME_SANTA_VAINAS_UL","BTS3900","Uncleared","Unacknowledged","43607","		-","240627686"
"Root alarm","Major","L_GUA11338_GUA_GYE_PERIMETRAL","SCTP Link Fault","15/07/2024 19:58:38","Link No.=71293","Link No.=71293, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51302, Peer IP Address=10.52.58.146, Service Type=X2-AP","1","15/07/2024 19:58:38","		-","		-","		-","25888","		-","		-","L_GUA11338_GUA_GYE_PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11338","		-","240627503"
"Root alarm","Major","L_GUA11211_GUA_GYE_H_GUASM_S","SCTP Link Fault","15/07/2024 19:58:38","Link No.=71278","Link No.=71278, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51302, Peer IP Address=10.52.58.146, Service Type=X2-AP","1","15/07/2024 19:58:38","		-","		-","		-","25888","		-","		-","L_GUA11211_GUA_GYE_H_GUASM_S","BTS3900 LTE","Uncleared","Unacknowledged","11211","		-","240627501"
"Root alarm","Major","L_GUA11280_GUA_GYE_203","SCTP Link Fault","15/07/2024 19:58:38","Link No.=71884","Link No.=71884, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51302, Peer IP Address=10.52.58.146, Service Type=X2-AP","1","15/07/2024 19:58:38","		-","		-","		-","25888","		-","		-","L_GUA11280_GUA_GYE_203","BTS3900 LTE","Uncleared","Unacknowledged","11280","		-","240627500"
"Root alarm","Major","PIC_UIO_JOAQUIN_MANCHENO_UL","SCTP Link Fault","15/07/2024 19:58:25","Link No.=70248","Link No.=70248, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44334, Peer IP Address=10.52.28.245, Service Type=X2-AP","1","15/07/2024 19:58:25","		-","		-","		-","25888","		-","		-","PIC_UIO_JOAQUIN_MANCHENO_UL","BTS3900","Uncleared","Unacknowledged","43622","		-","240627484"
"Root alarm","Major","PIC_CHI_COL_LA_SALLE_UL","SCTP Link Fault","15/07/2024 19:58:01","Link No.=70283","Link No.=70283, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44447, Peer IP Address=10.41.99.253, Service Type=X2-AP","1","15/07/2024 19:58:01","		-","		-","		-","25888","		-","		-","PIC_CHI_COL_LA_SALLE_UL","BTS3900","Uncleared","Unacknowledged","43506","		-","240627440"
"Root alarm","Major","L_GUA11153_PANCHO_JACOME","SCTP Link Fault","15/07/2024 19:57:27","Link No.=71874","Link No.=71874, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51669, Peer IP Address=10.52.60.22, Service Type=X2-AP","1","15/07/2024 19:57:27","		-","		-","		-","25888","		-","		-","L_GUA11153_PANCHO_JACOME","BTS3900 LTE","Uncleared","Unacknowledged","11153","		-","240627373"
"Root alarm","Major","L_GUA11058_BATALLON","SCTP Link Fault","15/07/2024 19:57:04","Link No.=72198","Link No.=72198, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22551, Peer IP Address=10.66.18.246, Service Type=X2-AP","1","15/07/2024 19:57:04","		-","		-","		-","25888","		-","		-","L_GUA11058_BATALLON","BTS3900 LTE","Uncleared","Unacknowledged","11058","		-","240627298"
"Root alarm","Major","L_GUA11153_PANCHO_JACOME","SCTP Link Fault","15/07/2024 19:56:58","Link No.=71873","Link No.=71873, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51672, Peer IP Address=10.52.60.26, Service Type=X2-AP","1","15/07/2024 19:56:58","		-","		-","		-","25888","		-","		-","L_GUA11153_PANCHO_JACOME","BTS3900 LTE","Uncleared","Unacknowledged","11153","		-","240627287"
"Root alarm","Major","L_GUA11029_COLINAS_CEIBOS","SCTP Link Fault","15/07/2024 19:56:32","Link No.=72233","Link No.=72233, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11721, Peer IP Address=10.52.28.49, Service Type=X2-AP","1","15/07/2024 19:56:32","		-","		-","		-","25888","		-","		-","L_GUA11029_COLINAS_CEIBOS","BTS3900 LTE","Uncleared","Unacknowledged","11029","		-","240627221"
"Root alarm","Major","L_GUA11129_BATALLON_CENTRO","SCTP Link Fault","15/07/2024 19:56:20","Link No.=71664","Link No.=71664, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51085, Peer IP Address=10.52.56.230, Service Type=X2-AP","1","15/07/2024 19:56:20","		-","		-","		-","25888","		-","		-","L_GUA11129_BATALLON_CENTRO","BTS3900 LTE","Uncleared","Unacknowledged","11129","		-","240627198"
"Root alarm","Major","L_GUA11288_ESTRELLA_DE_BELEN","SCTP Link Fault","15/07/2024 19:56:01","Link No.=76751","Link No.=76751, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11076, Peer IP Address=10.52.26.89, Service Type=X2-AP","1","15/07/2024 19:56:01","		-","		-","		-","25888","		-","		-","L_GUA11288_ESTRELLA_DE_BELEN","BTS3900 LTE","Uncleared","Unacknowledged","11288","		-","240627140"
"Root alarm","Major","L_GUA11288_ESTRELLA_DE_BELEN","SCTP Link Fault","15/07/2024 19:55:56","Link No.=76750","Link No.=76750, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11149, Peer IP Address=10.52.26.117, Service Type=X2-AP","1","15/07/2024 19:55:56","		-","		-","		-","25888","		-","		-","L_GUA11288_ESTRELLA_DE_BELEN","BTS3900 LTE","Uncleared","Unacknowledged","11288","		-","240627128"
"Root alarm","Major","PIC_GUA_REDONDEL_GUAYLLABAMBA_UL","SCTP Link Fault","15/07/2024 19:55:37","Link No.=70369","Link No.=70369, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44356, Peer IP Address=10.52.28.125, Service Type=X2-AP","1","15/07/2024 19:55:37","		-","		-","		-","25888","		-","		-","PIC_GUA_REDONDEL_GUAYLLABAMBA_UL","BTS3900","Uncleared","Unacknowledged","43319","		-","240627107"
"Root alarm","Major","L_GUA11121_ALAMEDA_REAL","SCTP Link Fault","15/07/2024 19:55:36","Link No.=73520","Link No.=73520, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11685, Peer IP Address=10.52.28.41, Service Type=X2-AP","1","15/07/2024 19:55:36","		-","		-","		-","25888","		-","		-","L_GUA11121_ALAMEDA_REAL","BTS3900 LTE","Uncleared","Unacknowledged","11121","		-","240627104"
"Root alarm","Major","L_GUA11288_ESTRELLA_DE_BELEN","SCTP Link Fault","15/07/2024 19:55:19","Link No.=76749","Link No.=76749, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11109, Peer IP Address=10.52.26.105, Service Type=X2-AP","1","15/07/2024 19:55:19","		-","		-","		-","25888","		-","		-","L_GUA11288_ESTRELLA_DE_BELEN","BTS3900 LTE","Uncleared","Unacknowledged","11288","		-","240627080"
"Root alarm","Major","L_GUA11129_BATALLON_CENTRO","SCTP Link Fault","15/07/2024 19:54:57","Link No.=71663","Link No.=71663, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51282, Peer IP Address=10.52.58.110, Service Type=X2-AP","1","15/07/2024 19:54:57","		-","		-","		-","25888","		-","		-","L_GUA11129_BATALLON_CENTRO","BTS3900 LTE","Uncleared","Unacknowledged","11129","		-","240627040"
"Root alarm","Major","L_GUA11172_PASCUALES_SUR","SCTP Link Fault","15/07/2024 19:54:54","Link No.=74931","Link No.=74931, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51842, Peer IP Address=10.52.54.138, Service Type=X2-AP","1","15/07/2024 19:54:54","		-","		-","		-","25888","		-","		-","L_GUA11172_PASCUALES_SUR","BTS3900 LTE","Uncleared","Unacknowledged","11172","		-","240627033"
"Root alarm","Major","L_GUA11129_BATALLON_CENTRO","SCTP Link Fault","15/07/2024 19:54:28","Link No.=71662","Link No.=71662, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51302, Peer IP Address=10.52.58.146, Service Type=X2-AP","1","15/07/2024 19:54:28","		-","		-","		-","25888","		-","		-","L_GUA11129_BATALLON_CENTRO","BTS3900 LTE","Uncleared","Unacknowledged","11129","		-","240627002"
"Root alarm","Major","L_GUA11059_COLINAS_DE_LA_FLORIDA","SCTP Link Fault","15/07/2024 19:54:10","Link No.=73645","Link No.=73645, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11177, Peer IP Address=10.52.27.57, Service Type=X2-AP","1","15/07/2024 19:54:10","		-","		-","		-","25888","		-","		-","L_GUA11059_COLINAS_DE_LA_FLORIDA","BTS3900 LTE","Uncleared","Unacknowledged","11059","		-","240626971"
"Root alarm","Major","L_GUA11121_ALAMEDA_REAL","SCTP Link Fault","15/07/2024 19:54:01","Link No.=73519","Link No.=73519, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11684, Peer IP Address=10.52.28.33, Service Type=X2-AP","1","15/07/2024 19:54:01","		-","		-","		-","25888","		-","		-","L_GUA11121_ALAMEDA_REAL","BTS3900 LTE","Uncleared","Unacknowledged","11121","		-","240626949"
"Root alarm","Major","L_GUA11198_MI_LOTE_2","SCTP Link Fault","15/07/2024 19:53:49","Link No.=70855","Link No.=70855, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51073, Peer IP Address=10.52.59.6, Service Type=X2-AP","1","15/07/2024 19:53:49","		-","		-","		-","25888","		-","		-","L_GUA11198_MI_LOTE_2","BTS3900 LTE","Uncleared","Unacknowledged","11198","		-","240626926"
"Root alarm","Major","L_GUA11102_TRMNL_TRRSTRE_GYE","SCTP Link Fault","15/07/2024 19:53:35","Link No.=75051","Link No.=75051, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22581, Peer IP Address=10.66.19.54, Service Type=X2-AP","1","15/07/2024 19:53:35","		-","		-","		-","25888","		-","		-","L_GUA11102_TRMNL_TRRSTRE_GYE","BTS3900 LTE","Uncleared","Unacknowledged","11102","		-","240626895"
"Root alarm","Major","L_GUA11014_PUERTO_AZUL","SCTP Link Fault","15/07/2024 19:53:34","Link No.=70425","Link No.=70425, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22195, Peer IP Address=10.66.17.114, Service Type=X2-AP","1","15/07/2024 19:53:34","		-","		-","		-","25888","		-","		-","L_GUA11014_PUERTO_AZUL","BTS3900 LTE","Uncleared","Unacknowledged","11014","		-","240626893"
